"id","bedroom","bathroom","Den","address","lat","long","price","pet_friendly","parking","pop","owner"
775,1,1,0,"955 Bay St, Toronto, ON M5S 2A2, Canada",43.66477270,-79.38698670,2000,1,1,0,"2"
776,1,1,0,"99 Stadium Rd, Toronto, ON M5V 2Z7, Canada",43.63510360,-79.40101330,2100,0,1,0,"4"
777,2,2,0,"68 Shuter St, Toronto, ON M5B 1Y4, Canada",43.65511100,-79.37564290,2990,0,1,0,"4"
778,1,1,0,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.64694410,-79.39239730,2200,0,1,0,"3"
779,1,1,0,"8 Mercer St, Toronto, ON M5V 0C4, Canada",43.64600580,-79.38990850,1900,0,0,0,"3"
780,1,1,0,"20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.64289510,-79.42810180,2000,1,1,0,"2"
781,1,1,0,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.64237080,-79.42419050,2000,1,1,0,"1"
782,2,2,0,"68 Abell St, Toronto, ON M6J 0B1, Canada",43.64237080,-79.42419050,2000,0,0,0,"4"
783,3,1,0,"89 Concession St, Newmarket, ON L3Y 3W4, Canada",44.05705060,-79.45551180,1900,1,1,0,"1"
784,2,2,0,"100 Bond St E, Oshawa, ON L1G 0A2, Canada",43.89996950,-78.86011610,2395,1,1,0,"1"
785,1,1,0,"20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.64289510,-79.42810180,2000,0,0,0,"3"
786,2,2,0,"1 Atlantic Ave, Toronto, ON M6K 3E7, Canada",43.63653820,-79.41931000,2000,1,0,0,"4"
787,1,1,0,"21 Nelson St, Toronto, ON M5V 3H9, Canada",43.64878310,-79.38804230,2250,0,0,0,"1"
788,1,1,1,"2900 Highway 7 Ave W, Vaughan, ON, L4K 0G3",43.79575940,-79.52047230,1850,1,1,0,"3"
789,1,1,0,"25 Bedford Rd., Toronto, ON, M5R 1A9",43.67000640,-79.39769440,1760,0,0,0,"2"
790,2,2,0,"168 Simcoe St, Toronto, ON M5H 4C9, Canada",43.65009170,-79.38737380,3600,1,1,0,"2"
791,1,1,0,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.65275740,-79.36651080,2050,1,1,0,"4"
792,2,2,0,"323 Richmond St E, Toronto, ON M5A 4S8, Canada",43.65315740,-79.36864310,2950,0,1,0,"1"
793,2,1,0,"Main St E, Milton, ON, Canada",43.52812410,-79.86682700,2000,0,0,0,"4"
794,1,2,0,"10 Capreol Court  Unit # 321, M5V 4B3, Toronto, ON",43.64022320,-79.39595100,2500,1,0,0,"2"
795,1,1,0,"8 Wellesley St E, Toronto, ON M4Y 3B2, Canada",43.66523350,-79.38429320,99,1,0,0,"4"
796,1,1,0,"1 The Esplanade, Toronto, ON M5E 0A8, Canada",43.64580910,-79.37568190,2650,0,0,0,"1"
797,2,1,0,"902 Ossington Ave, Toronto, ON M6G 3V1, Canada",43.66616360,-79.42761870,2400,1,0,0,"3"
798,1,1,0,"12 Yonge St, Toronto, ON M5E 1Z9, Canada",43.64310510,-79.37590600,2250,1,1,0,"3"
799,1,1,0,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.64897270,-79.38729460,2350,0,1,0,"3"
800,2,2,0,"17 Kenaston Gardens, North York, ON M2K 0B9, Canada",43.76586050,-79.38550030,2650,1,0,0,"3"
801,1,1,1,"424 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.65257640,-79.36706590,2450,0,0,0,"3"
802,2,2,0,"44 Gerrard St W, Toronto, ON M5G 2K2, Canada",43.65889700,-79.38379800,2950,0,1,0,"1"
803,1,1,0,"33 Davisville Avenue, Toronto, ON, M4S 2Y9",43.69840430,-79.39482450,2800,1,0,0,"3"
804,1,1,0,"88 Isabella Street, Toronto, ON, M4Y 1N4",43.66875890,-79.38126850,1850,0,1,0,"2"
805,1,1,0,"505 Locust Street, Burlington, ON, L7S 1X6",43.32645390,-79.80038710,1750,0,1,0,"2"
806,1,1,0,"89 McGill St, Toronto, ON M5B 1H3, Canada",43.66060540,-79.37863540,2250,0,1,0,"3"
807,1,1,1,"270 Queens Quay W, Toronto, ON M5V 3A7, Canada",43.63909620,-79.38647480,2600,1,0,0,"3"
808,2,2,0,"16 Brookers Ln, Etobicoke, ON M8V 0A5, Canada",43.62696600,-79.47848760,3000,0,0,0,"2"
809,1,1,1,"M1N, Canada",43.69265700,-79.26484810,1200,1,0,0,"1"
810,2,2,0,"20 Bruyeres Mews, Toronto, ON M5V 0G8, Canada",43.63752350,-79.40087700,3500,1,1,0,"3"
811,2,2,0,"70 Temperance St, M5H4E8, Toronto, ON",43.65055970,-79.38207220,3000,0,0,0,"4"
812,1,1,0,"Burnhamthorpe Rd W, Mississauga, ON L5B 3R2, Canada",43.58605540,-79.64424020,2000,0,1,0,"4"
813,1,1,0,"2050 Prospect St, Burlington, ON L7R 1Y9, Canada",43.33495840,-79.80781730,1275,0,0,0,"1"
814,2,1,0,"700 Ross st, L7S 1S2, Burlington, ON",43.32898550,-79.80861830,1600,0,1,0,"3"
815,1,1,0,"29 Camden St #602, Toronto, ON M5V 3N3, Canada",43.64687870,-79.39721260,2900,0,1,0,"2"
816,1,1,0,", Toronto M5V0P3 ON, Canada",43.65322600,-79.38318430,2000,1,0,0,"1"
817,1,2,0,"Euclid Ave, Toronto, ON, Canada",43.65868920,-79.41257750,65,1,0,0,"2"
818,1,1,1,"Burnhamthorpe Rd W, Mississauga, ON L5B 3R2, Canada",43.58605540,-79.64424020,2000,0,1,0,"4"
819,1,1,1,"295 Adelaide St W, Toronto, ON M5V 0L4, Canada",43.64762730,-79.39040810,2350,0,0,0,"4"
820,1,1,0,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.64178510,-79.37900580,2550,1,0,0,"2"
821,1,1,0,"146 Scarborough Rd, Toronto, ON M4E 3M6, Canada",43.67777930,-79.28619310,1300,0,1,0,"4"
822,1,2,1,"4800 Hwy 7, Woodbridge, ON L4L 1H7, Canada",43.78270520,-79.58129100,1900,1,0,0,"3"
823,1,1,0,"3 Magani Ave, Bradford, ON L3Z 2S9, Canada",44.11145740,-79.57008260,1000,1,1,0,"4"
824,1,1,0,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",43.63740820,-79.40664610,1900,0,1,0,"3"
825,1,1,0,"120 Church St, Toronto, ON M5C 2G8, Canada",43.65215060,-79.37547750,2300,1,0,0,"3"
826,1,1,0,"17 Dundonald St, Toronto, ON M4Y 1K3, Canada",43.66592830,-79.38346500,2100,0,1,0,"3"
827,2,1,0,"332 George St, Cobourg, ON K9A 3M1, Canada",43.96193700,-78.16875400,1450,1,1,0,"1"
828,1,1,0,"365 Victoria St, Toronto, ON M5B 1W1, Canada",43.65769110,-79.38016120,1800,0,0,0,"2"
829,1,1,0,"120 Jameson Ave, Toronto, ON M6K 2Y1, Canada",43.63596310,-79.43574890,1595,0,1,0,"3"
830,3,3,0,"1353 Davenport Rd, Toronto, ON M6H 2H5, Canada",43.67301670,-79.43993340,2500,0,1,0,"4"
831,2,2,0,"386 Yonge St, Toronto, ON M5G 2K2, Canada",43.65932900,-79.38267470,2100,1,0,0,"3"
832,1,1,1,"81 Navy Wharf Ct, Toronto, ON M5V 3S2, Canada",43.64136550,-79.39144570,2700,1,0,0,"4"
833,1,1,0,"500 Sherbourne St, Toronto, ON M4X 1L1, Canada",43.66790210,-79.37568190,2600,0,0,0,"3"
834,2,2,0,"770 Bay St, Toronto, ON M5G 0A6, Canada",43.66013670,-79.38586920,2950,1,0,0,"1"
835,2,2,0,"25 Cole St, Toronto, ON M5A 4M7, Canada",43.66015260,-79.36488970,2800,0,0,0,"4"
836,1,1,0,"101 charles St E, TORONTO M4Y0A9 ON",43.66959280,-79.38057970,1850,1,0,0,"3"
837,2,2,0,"18 Yonge St, Toronto, ON M5E 1Z8, Canada",43.64440840,-79.37656170,2500,0,0,0,"4"
838,2,2,0,"37 King St E, Toronto, ON M5C, Canada",43.64908820,-79.37625370,3400,0,0,0,"3"
839,2,2,0,"101 Charles St, Toronto, ON, M4Y 1V2",43.66959280,-79.38057970,3100,1,1,0,"2"
840,2,1,0,"1275 Elgin Street, Burlington, ON, L7S 1E2",43.32055700,-79.80397900,1600,1,1,0,"1"
841,1,1,1,"4011 Brickstone Mews, Mississauga, ON L5B 0J7, Canada",43.58516820,-79.64606690,2050,0,0,0,"3"
842,2,2,0,"1460 Ghent Ave, Burlington, ON L7S 1W8, Canada",43.33245530,-79.80936980,1532,1,0,0,"1"
843,1,1,0,"2210 Lakeshore Rd, Burlington, ON L7R 4J9, Canada",43.32786720,-79.78725360,2195,0,1,0,"3"
844,1,1,1,"21 Iceboat Terr, Toronto, ON M5V 4A9, Canada",43.64038040,-79.39733720,2150,1,0,0,"3"
845,1,1,0,"180 university Ave, M5H 0A3, TORONTO, ON",43.64895300,-79.38576830,4000,0,0,0,"2"
846,2,3,0,"180 University Ave, Toronto, ON M5H 0A2, Canada",43.64895300,-79.38576830,6500,0,0,0,"4"
847,1,1,0,", Toronto M4C 5N3 ON, Canada",43.69529640,-79.30060400,800,1,1,0,"4"
848,1,1,1,"290 Adelaide St W, Toronto, ON M5V 1P6, Canada",43.64787000,-79.39113800,3300,1,0,0,"2"
849,1,1,1,"8130 Birchmount Rd, Markham, ON L6G 0E4, Canada",43.85140890,-79.32569540,1800,0,1,0,"4"
850,2,1,0,"560 Bloor St E, Oshawa, ON L1H 3N2, Canada",43.88545500,-78.83543750,1000,1,1,0,"4"
851,1,1,0,"18 Yonge St, Toronto, ON M5E 1Z8, Canada",43.64440840,-79.37656170,2200,1,1,0,"1"
852,1,1,1,"88 Scott St, Toronto, ON M5E 1X6, Canada",43.64857260,-79.37627540,2450,1,1,0,"3"
853,3,1,0,"2386  New Street, Burlington, ON, L7R 1J7",43.33622100,-79.78690040,2349,1,1,0,"3"
854,1,1,0,"55 Bremner Blvd, Toronto, ON M5J 0A6, Canada",43.64288490,-79.38061680,2300,1,1,0,"4"
855,2,2,0,"30 Grand Trunk Crescent, Toronto, ON M5J 3A4, Canada",43.64228200,-79.38282650,3000,1,1,0,"3"
856,2,2,0,"Water Walk Dr, Markham, ON L3R, Canada",43.85631000,-79.32862980,2500,1,0,0,"1"
857,1,1,0,", Toronto M5J 2L7 ON, Canada",43.64552890,-79.38377570,1500,0,1,0,"4"
858,1,1,0,"14 York St, M5J2Z2, Toronto, ON",43.64190810,-79.38177980,2050,1,1,0,"3"
859,2,2,0,"625 King St W, Toronto, ON M5V 1M5, Canada",43.64398770,-79.40140380,2800,1,1,0,"3"
860,3,2,0,"373 D'Arcy St, Cobourg, ON K9A 4A6, Canada",43.96567300,-78.15773470,1800,0,1,0,"4"
861,1,1,0,"285 King St W, Cobourg, ON K9A 2N4, Canada",43.95875300,-78.17724990,1050,0,0,0,"3"
862,2,2,0,"121 Allan St, Oakville, ON L6J 3N3, Canada",43.44977180,-79.66525270,2200,1,0,0,"3"
863,1,1,0,"26 Victoria Square, Colborne, ON K0K 1S0, Canada",44.00602190,-77.88815240,1000,0,1,0,"3"
864,1,1,0,"15 Dundonald St, Toronto, ON M4Y 1K4, Canada",43.66582630,-79.38399390,1860,1,1,0,"4"
865,1,1,1,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.64694410,-79.39239730,2350,1,1,0,"1"
866,3,2,0,"l6x1k5, Canada",43.68485150,-79.77555770,1900,1,0,0,"4"
867,2,3,0,"210 Victoria St #400, Toronto, ON M5B 2R3, Canada",43.65462390,-79.37907560,2800,1,1,0,"2"
868,1,1,0,"154 Bathurst, Toronto M5V 2R3 ON",43.64595430,-79.40398530,1800,0,0,0,"4"
869,3,1,0,"89 McGill Street, Toronto, ON, M5B 0B1",43.66060540,-79.37863540,3200,0,1,0,"1"
870,2,1,0,"70 Queens Wharf Rd, Toronto, ON M5V 0J2, Canada",43.64006850,-79.39996040,2800,1,0,0,"2"
871,1,1,0,", Toronto M5V3P5 ON, Canada",43.64505030,-79.39134110,3000,1,1,0,"1"
872,1,1,0,"89  Isabella Street, Toronto, ON, M4Y 1N8",43.66837640,-79.38064310,1900,0,0,0,"4"
873,1,1,0,"2170 Lakeshore Road, Burlington, ON, L7R 1A5",43.32771420,-79.78896430,1425,0,1,0,"4"
874,2,1,0,", Toronto M5H 2N2 ON, Canada",43.65254850,-79.38351180,2200,0,0,0,"3"
875,1,1,0,", Toronto M6h 2z5 ON, Canada",43.65919250,-79.43082930,1650,1,0,0,"3"
876,1,1,0,", M5N1z1, Toronto, ON",43.71732100,-79.42485000,900,1,0,0,"1"
877,1,1,0,"60 Annie Craig, M8V1A1, Toronto, ON",43.62499460,-79.47904530,2200,0,1,0,"4"
878,1,1,1,"1030 King Street west, toronto M6K 0B4 ON",43.64157900,-79.41590280,2350,0,0,0,"2"
879,1,1,0,"629 King St W, Toronto, ON M5V 0G9, Canada",43.64393870,-79.40147750,1900,1,0,0,"3"
880,1,1,1,"87 Peter St, Toronto, ON M5V 0P1, Canada",43.64694410,-79.39239730,2400,0,0,0,"3"
881,1,1,0,"10 Capreol Ct, Toronto, ON M5V 4B3, Canada",43.64022320,-79.39595100,2200,1,0,0,"2"
882,1,1,0,"10157 yonge st, Richmond hill L4C1T5 ON",43.87510120,-79.43775340,1300,0,0,0,"3"
883,2,2,0,"8 Telegram Mews, Toronto, ON M5V 3Z5, Canada",43.64047830,-79.39496990,3130,1,1,0,"3"
884,1,1,0,", Toronto L6a4y1 ON, Canada",43.65322600,-79.38318430,2000,0,0,0,"4"
885,1,1,0,"101 Peter St, Toronto, ON M5V 0G6, Canada",43.64751260,-79.39270220,3750,0,1,0,"4"
886,2,2,0,"5 Hanna Ave, Toronto, ON M6K 0B3, Canada",43.63745340,-79.41838660,2500,1,1,0,"4"
887,1,1,0,", Toronto  M5A4S3 ON, Canada",43.65258890,-79.36771930,1500,0,1,0,"1"
888,1,1,0,", Toronto  M5A4S3 ON, Canada",43.65258890,-79.36771930,1600,0,0,0,"4"
889,1,1,0,"125 Railroad St, Brampton, ON, L6X 1H1",43.68306300,-79.77175900,1025,1,1,0,"2"
890,1,1,1,"10 Navy Wharf Ct, Toronto, ON M5V 3V2, Canada",43.64044020,-79.39185350,2550,0,1,0,"2"
891,1,1,0,"12 York Street, M5J 2Z2, Toronto, ON",43.64187260,-79.38190640,3300,1,1,0,"1"
892,1,1,0,"565 Sherbourne St, Toronto, ON M4X 1W7, Canada",43.67015860,-79.37563790,1450,1,1,0,"3"
893,1,1,0,"12 York St, Toronto, ON M5J 2Z2, Canada",43.64187260,-79.38190640,3300,0,1,0,"3"
894,1,1,1,"17 Dundonald St., M4Y 1K3, Toronto, ON",43.66592830,-79.38346500,2680,1,0,0,"4"
895,1,1,1,"Adelaide St E, Toronto, ON, Canada, M5A 1N4",43.65249930,-79.36696090,2300,1,0,0,"4"
896,2,1,0,"14 York St, Toronto, ON M5J 0B1, Canada",43.64190810,-79.38177980,2600,1,0,0,"4"
897,1,1,0,", Toronto M8V 1M4 ON, Canada",43.59713470,-79.52328320,1000,0,1,0,"1"
898,1,1,1,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.65275740,-79.36651080,2300,0,1,0,"3"
899,2,1,0,"M5V1E7, Canada",43.64305550,-79.39617910,1700,0,1,0,"1"
900,2,2,0,"215 Fort York Blvd, Toronto, ON M5V 4A2, Canada",43.63634560,-79.40453500,2800,0,0,0,"3"
901,1,1,1,"33 Shore Breeze Drive, Etobicoke, ON M8V 1A1, Canada",43.62382120,-79.47872790,2100,0,1,0,"1"
902,1,1,0,", Toronto M5v3z5 ON, Canada",43.64052600,-79.39490370,1600,0,1,0,"1"
903,3,3,0,"10 Glen Rd, Toronto, ON, M4X 1M5",43.67159330,-79.37508340,4500,1,0,0,"3"
904,1,1,0,", Toronto Downtown M5T 1M9 ON, Canada",43.65691380,-79.39450780,1200,0,1,0,"2"
905,2,1,0,"l6x1k5, Canada",43.68485150,-79.77555770,1450,0,0,0,"2"
906,1,1,0,"20 Blue Jays Way, M5V 3W6, TORONTO, ON",43.64384590,-79.39182400,2400,0,0,0,"3"
907,1,1,0,", Markham L3P1N3 ON, Canada",43.87776640,-79.26246980,1750,1,1,0,"3"
908,1,2,1,"120 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.65397800,-79.35413410,2350,1,1,0,"3"
909,3,1,0,"1275 Elgin Street, Burlington, ON, L7S 1E2",43.32055700,-79.80397900,1850,1,0,0,"1"
910,1,1,0,"40 Homewood Ave, Toronto, ON M4Y 2K2, Canada",43.66417940,-79.37550590,1700,0,1,0,"3"
911,1,1,0,"20 Blue Jays Way, M5V3W6, Toronto, ON",43.64384590,-79.39182400,2400,1,1,0,"1"
912,1,1,1,"36 Blue Jays Way, Toronto, ON M5V 3T3, Canada",43.64492990,-79.39214650,2650,1,1,0,"1"
913,2,1,0,"99 McGill St, Toronto, ON M5B 1H5, Canada",43.66053970,-79.37866170,2700,0,1,0,"4"
914,1,1,0,"Toronto, ON M5R3H3, Canada",43.67550720,-79.41500090,1100,1,0,0,"3"
915,1,1,0,"328 Bayview Ave, Toronto, ON M5A 3R4, Canada",43.65921760,-79.35579610,1600,1,1,0,"3"
916,2,2,0,"5 St. Joseph, M4Y0B6, Toronto, ON",43.66575280,-79.38557920,3200,1,0,0,"3"
917,3,1,0,"36 Richmond St E, Oshawa, ON L1G 1E5, Canada",43.89978030,-78.86306360,1650,1,1,0,"1"
918,2,1,0,", TORONTO  M4T 1P3 ON, Canada",43.69046330,-79.38157640,36900,1,1,0,"1"
919,1,1,0,", Toronto M5V 2P1 ON, Canada",43.64101090,-79.40128070,2100,1,1,0,"4"
920,2,1,0,", Toronto m5a0j3 ON, Canada",43.65322600,-79.38318430,2000,1,0,0,"3"
921,2,2,0,"17 Kenaston Gardens, North York, ON M2K 0B9, Canada",43.76586050,-79.38550030,2600,0,1,0,"2"
922,1,1,0,"25 Capreol Ct, Toronto, ON M5V 3Z7, Canada",43.64072610,-79.39556710,1950,0,1,0,"3"
923,3,2,0,", toronto M5V 3z4 ON, Canada",43.64101220,-79.39494760,6000,0,1,0,"3"
924,1,1,0,"36 Lisgar St, Toronto, ON M6J 0A9, Canada",43.64159650,-79.42344310,850,0,0,0,"3"
925,1,1,0,"65 May St, Toronto, ON M4W 2X9, Canada",43.67904270,-79.37653460,2350,1,0,0,"2"
926,1,1,0,"75 St Nicholas St, Toronto, ON M4Y 0A5, Canada",43.66761410,-79.38645890,2500,0,0,0,"3"
927,2,1,0,"123 Bloor St W, Oshawa, ON L1J 1P5, Canada",43.87916050,-78.86024880,1295,0,0,0,"2"
928,1,1,0,"Toronto, ON M6H 3E8, Canada",43.66209100,-79.43329130,935,1,0,0,"4"
929,1,1,0,"150 East Liberty, M6K3R5, Toronto, ON",43.63876390,-79.41624180,2200,1,0,0,"2"
930,3,2,0,", M1L0B3, Toronto, ON",43.70382370,-79.27171860,1700,0,1,0,"3"
931,1,1,1,", Toronto M5A3X2 ON, Canada",43.65739180,-79.37031490,1650,0,1,0,"2"
932,1,1,0,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.64897270,-79.38729460,2100,1,0,0,"1"
933,2,2,0,"Bay St, Toronto, ON, Canada",43.65729840,-79.38436450,1500,0,1,0,"1"
934,1,1,0,", Toronto M5B2M2 ON, Canada",43.65953400,-79.37735350,2000,1,1,0,"1"
935,1,1,0,"62 Suncrest Blvd, Thornhill, ON L3T 7Y1, Canada",43.84151570,-79.39287910,1700,0,0,0,"3"
936,2,1,0,"633 Bay St, Toronto, ON M5G 2G4, Canada",43.65688250,-79.38356160,3000,1,0,0,"2"
937,1,1,1,"1 King St W, Toronto, ON M5H 1A1, Canada",43.64885760,-79.37814530,2750,1,0,0,"2"
938,2,2,0,"399 Adelaide St W, Toronto, ON M5V 1S1, Canada",43.64618840,-79.39723580,3950,0,1,0,"1"
939,1,1,0,"One King Street West, 1 King St W, Toronto, ON M5H 1A1, Canada",43.64894000,-79.37808600,2390,0,1,0,"2"
940,1,1,0,"Toronto, ON M6H 3E8, Canada",43.66209100,-79.43329130,935,0,0,0,"4"
941,1,1,0,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.64897270,-79.38729460,2150,0,0,0,"3"
942,3,2,0,"14 York St, Toronto, ON M5J 0B1, Canada",43.64190810,-79.38177980,4900,0,1,0,"2"
943,2,1,0,"1280 Rue Saint-Marc, Montréal, QC H3H 2G1, Canada",45.49251080,-73.58029280,1475,0,1,0,"2"
944,1,1,0,", Toronto  M5R 1B7 ON, Canada",43.67096590,-79.39059340,3620,1,1,0,"3"
945,1,1,0,", Toronto M6H 3J6 ON, Canada",43.66722870,-79.43751160,1600,1,0,0,"4"
946,1,1,0,"Tom Riley Park, 3216 Bloor St W, Etobicoke, ON M8X 1Z4, Canada",43.64717460,-79.52029660,1950,1,1,0,"1"
947,2,2,0,"120 Bayview Ave, Toronto, ON M5A 0G4, Canada",43.65397800,-79.35413410,2800,1,0,0,"1"
948,1,1,0,", Toronto M5E 0B7 ON, Canada",43.64941650,-79.37454730,1900,1,1,0,"4"
949,1,1,1,"9 George St N, Brampton, ON L6X 0T6, Canada",43.68528570,-79.76149220,1900,1,0,0,"4"
950,1,1,0,"Victoria St, Toronto, ON M5B 2R3, Canada",43.65470380,-79.37891250,1980,0,1,0,"2"
951,1,1,0,", Toronto M5B 2K3 ON, Canada",43.65783730,-79.38060870,800,0,0,0,"3"
952,1,1,0,"1089 Dovercourt Rd, Toronto, ON M6H 2X7, Canada",43.66945690,-79.43245700,1509,0,0,0,"4"
953,2,2,0,"311 Bay St, Toronto, ON M5H 4G5, Canada",43.64978270,-79.38044020,9750,1,0,0,"1"
954,1,1,0,"21 widmer, M5V2E8, toronto, ON",43.64722590,-79.39110030,2500,0,1,0,"2"
955,1,1,0,"290 Adelaide street west, toronto M5V1P6 ON",43.64787000,-79.39113800,2200,1,1,0,"2"
956,1,1,0,"38 Western Battery Rd, Toronto, ON M6K 3P1, Canada",43.63963810,-79.41310370,1700,0,0,0,"1"
957,2,1,0,", L7S 1H7, Burlington, ON",43.32672710,-79.80218230,2500,1,0,0,"3"
958,1,2,1,"225 Sackville St, Toronto, ON M5A 0B9, Canada",43.65982360,-79.36272730,2475,1,1,0,"2"
959,1,1,0,"25 Lower Simcoe St, Toronto, ON M5J 3A1, Canada",43.64152830,-79.38330160,2400,0,0,0,"1"
960,1,1,0,"70 Princeton Ave, M4B2R6, EAST YORK, ON",43.70933490,-79.34166380,1200,1,0,0,"4"
961,1,1,0,", Toronto M5H 4C7 ON, Canada",43.64874230,-79.37849720,1600,1,1,0,"3"
962,3,2,0,"L4K 0G3, Canada",43.79546200,-79.52109700,2000,1,0,0,"2"
963,2,2,0,"85 Queens Wharf road, M5V0J9, Toronto, ON",43.63878420,-79.39886350,3200,0,0,0,"1"
964,2,1,0,"120 Homewood Ave, Toronto, ON M4Y 1J4, Canada",43.66675150,-79.37623550,2699,0,1,0,"1"
965,2,1,0,"205 Sherway Gardens Rd, Etobicoke, ON M9C 0A5, Canada",43.60927240,-79.55700800,2300,1,1,0,"1"
966,1,1,0,"Toronto, M5R 2L6, Toronto, ON, Canada",43.67396220,-79.40163250,1800,0,1,0,"1"
967,1,1,0,"210 Victoria St, Toronto, ON M5B 2R3, Canada",43.65462390,-79.37907560,2250,0,0,0,"2"
968,2,2,0,"1080 Bay St, Toronto, ON M5S 0A5, Canada",43.66698050,-79.38888890,3500,0,1,0,"4"
969,2,1,0,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.64178510,-79.37900580,2600,1,0,0,"1"
970,1,1,1,"88 Harbour St, Toronto, ON M5J 0C3, Canada",43.64178510,-79.37900580,2600,0,0,0,"2"
971,1,1,0,", North York M2N6Z9 ON, Canada",43.76979050,-79.41605620,1700,1,1,0,"4"
972,2,2,0,", TORONTO M4Y 3B2 ON, Canada",43.66523400,-79.38399570,3300,1,1,0,"4"
973,1,1,0,"150 Elizabeth St, Toronto, ON M5G 0A9, Canada",43.65653080,-79.38600490,1550,1,1,0,"2"
974,1,2,1,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.62744710,-79.47837410,99,1,1,0,"3"
975,1,1,0,"M5T3J9, Canada",43.65443460,-79.39059340,2400,1,0,0,"2"
976,2,2,0,"21 Upper Duke Crescent, Unionville, ON L6G 0B6, Canada",43.84968000,-79.32847960,2300,1,1,0,"2"
977,1,1,0,", Burlington L7S 1H7 ON, Canada",43.32672710,-79.80218230,1475,0,0,0,"1"
978,1,1,1,"25 Telegram Mews, Toronto, ON M5V 3Z1, Canada",43.64091790,-79.39398210,2200,1,0,0,"1"
979,1,1,0,", North York M2M 4M2 ON, Canada",43.79598650,-79.41583630,1600,1,1,0,"3"
980,3,1,0,"Harris, whitby L1H 2l7 ON, Canada",43.88846190,-78.95509700,1550,1,0,0,"2"
981,1,1,0,"75 St Nicholas St, Toronto, ON M4Y 0A5, Canada",43.66761410,-79.38645890,2099,0,1,0,"2"
982,1,1,1,", Markham, ON, Canada",43.85610020,-79.33701880,2000,1,1,0,"1"
983,1,1,0,"Markham, ON L3R9W1",43.85698620,-79.32455100,1900,1,1,0,"4"
984,1,1,1,"1235 Bayly Street, Pickering l1w 1l7 ON",43.82758260,-79.09138060,1700,1,1,0,"1"
985,1,1,0,"5 Mariner Terrace, Toronto, ON M5V 3V6, Canada",43.63973550,-79.39041750,2200,0,0,0,"4"
986,1,1,0,"3600 Av du Parc, Montréal, QC H2X 2J1, Canada",45.51056590,-73.57638540,1953,0,0,0,"4"
987,2,2,0,"8 Mercer St, Toronto, ON M5V 0C4, Canada",43.64600580,-79.38990850,3050,1,1,0,"1"
988,2,1,0,", M5V 1R4, Toronto, ON",43.64763490,-79.39248360,1200,0,0,0,"3"
989,1,1,0,", toronto m4b2z5 ON, Canada",43.70519000,-79.32384680,700,1,1,0,"4"
990,1,1,1,"10 York St, Toronto, ON M5J 0E1, Canada",43.64108680,-79.38140480,2450,1,1,0,"1"
991,1,1,1,"87 Peter St, Toronto, ON M5V 2G4, Canada",43.64694410,-79.39239730,2250,1,1,0,"1"
992,1,1,0,", Toronto  M5a3x2  ON, Canada",43.65739180,-79.37031490,1500,1,1,0,"3"
993,1,1,0,", Toronto M6N 3G8 ON, Canada",43.67742840,-79.45790720,1000,0,1,0,"1"
994,1,1,0,"297 College Street, M5T 1S2, Toronto, ON",43.65754730,-79.40146430,2050,0,1,0,"2"
995,1,1,0,"33 Harbour Square, Toronto, ON M5J 2G4, Canada",43.63975580,-79.37727080,2400,0,1,0,"3"
996,1,1,0,"4k Spadina - NEO building, M5V3Y9, 4k Spadina Ave, ON",43.64091270,-79.39392350,1900,1,0,0,"2"
997,1,1,1,"87 Peter St, Toronto, ON M5V 2G4, Canada",43.64694410,-79.39239730,2250,1,1,0,"1"
998,2,2,0,", Toronto M5E 1W5 ON",43.64592440,-79.37532990,1500,0,0,0,"1"
999,1,1,0,", Downtoen Toronto M5V0c8 ON, Canada",43.63859230,-79.40099480,1900,0,1,0,"2"
1000,1,1,0,"210 Victoria St, Toronto, ON M5B 2R3, Canada",43.65462390,-79.37907560,2250,1,0,0,"2"
